# warm_hash 14674142271753866389
# repetition_hashes 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389 14674142271753866389
298 615 57.1162262
299 1104 52.0815506
300 654 63.5070114
301 1104 52.0815506
302 408 0
303 37 0
304 324 57.0672226
305 642 54.4889526
306 124 63.4686813
307 1071 43.2165909
308 1136 29.8264351
309 22 19.7295265
310 54 0
311 48 0
312 459 25.0075226
313 503 0
314 1110 0
315 1079 49.9027786
316 21 0
317 2 0
318 129 0
319 665 0
320 944 55.577713
321 547 67.1026001
322 507 54.1253853
323 367 53.2081223
324 105 25.3207092
325 621 34.8335457
326 645 44.5757751
327 1042 0
328 1137 39.0178299
329 1122 55.0298157
330 16 16.1951027
331 471 40.8944168
332 82 0
333 251 0
334 813 42.2027969
335 131 0
336 29 0
337 861 54.1618881
338 357 45.2333565
339 129 0
340 282 42.1982574
341 39 50.2929878
342 674 37.1992188
343 1050 35.7375526
344 838 26.3009701
345 930 0
346 945 57.2039719
347 281 0
348 615 57.1162262
349 40 26.4070892
350 911 0
351 646 41.4247894
352 254 60.9905396
353 1042 29.32654
354 287 30.6749496
355 854 50.7217712
356 232 62.8011398
357 1037 36.903717
358 875 58.5680161
359 159 29.9830151
360 1124 43.6384964
361 594 56.7317619
362 523 53.5633087
363 129 0
364 1027 0
365 1076 0
366 275 48.6410446
367 587 0
368 136 45.0795135
369 283 26.2229366
370 330 0
371 944 48.4862213
372 0 0
373 22 21.7867527
374 96 0
375 1071 43.2165909
376 1037 0
377 1038 0
378 343 52.3811836
379 371 54.3596344
380 143 52.401268
381 274 54.6135941
382 1072 33.618042
383 737 45.1054306
384 609 44.4940262
385 59 0
386 1094 0
387 523 48.8395996
388 14 57.5380554
389 523 53.5633087
390 397 0
391 530 59.0150108
392 1136 29.8264351
393 39 43.4863663
394 50 51.5495567
395 146 50.9405785
396 264 56.4175339
397 638 44.7486801
398 399 32.0621414
399 289 0
400 686 44.4632187
401 275 41.8822098
402 293 56.5173302
403 854 50.7217712
404 19 0
405 282 0
406 501 45.3832817
407 810 54.3631973
408 1172 42.6549263
409 240 40.0640869
410 240 40.0640869
411 118 51.2538185
412 547 67.1026001
413 507 54.1253853
414 59 0
415 462 0
416 677 42.2989082
417 16 0
418 16 0
419 397 44.153759
420 251 0
421 687 0
422 937 0
423 448 26.4733047
424 45 0
425 1117 39.9826546
426 1079 49.9027786
427 367 53.2081223
428 189 0
429 190 0
430 353 0
431 614 28.2240334
432 948 61.8660851
433 340 45.9377251
434 505 41.4956512
435 27 0
436 19 0
437 807 34.087429
438 188 33.3827515
439 1114 37.1155014
440 19 0
441 161 0
442 0 0
443 732 0
444 502 0
445 71 0
446 665 0
447 565 0
448 527 0
449 1042 29.32654
450 251 0
451 211 0
452 340 0
453 763 42.2345657
454 8 0
455 8 0
456 477 0
457 82 25.7307396
458 977 37.1506996
459 408 0
460 49 0
461 49 0
462 501 36.3156853
463 987 29.5659122
464 469 0
465 650 0
466 1098 59.9078331
467 824 50.0997009
468 869 0
469 665 44.3032188
470 253 40.6338501
471 88 0
472 251 31.9399261
473 403 0
474 129 0
475 607 24.3606606
476 497 35.3371658
477 638 43.3301544
478 68 43.7954025
479 1042 29.32654
480 962 51.2938538
481 890 33.7735939
482 206 0
483 874 51.9502106
